"id","category","title","expiryDate","numOfAgrees"
"448272","정치개혁","홍남기 경제부총리 겸 기획재정부 장관님을 응원합니다.",2020-11-28,21893
"448271","인권/성평등","대한민국 초,중,고등학교 격주등교하게해주세요",2020-11-28,363
"448270","안전/환경","위험을 방치하는 전동킥보드 업체들을 영업정지해주세요.",2020-11-28,1345
"448269","일자리","생계형 적합업종 지정촉구! 중고차 대기업 진출 반대!",2020-11-28,257
"448268","교통/건축/국토","국토위는 안전한 화물운송을 위해 법을 개정해 주십시오.",2020-11-28,421
"448267","안전/환경","원주시 코로나 확진자 동선 공개합시다.",2020-11-28,5145
"448266","교통/건축/국토","“서민을 두 번 죽이는 조합·업무대행사 처벌 해주세요!”",2020-11-28,1056
"448265","육아/교육","학교 조직에 혼란과 분란을 일으키는 보건교사 폐지를 요구합니다.(각급학교 보건직 공무원 배치요청)",2020-11-28,5963
"448264","경제민주화","또 공매도금지같은 뒷북대응으로 개미투자자를 2번 죽이려고 하십니까?",2020-11-28,450
"448263","안전/환경","경주시에 전국의 유해 페기물이 쌓여가고 있습니다.",2020-11-28,255
"448262","보건복지","의사 국가고시 합격률을 대폭 낮춰주세요.",2020-11-28,941
"448261","행정","서민 극저신용대출제도 마련하고 1천만원까지 대출해 주세요",2020-11-28,252
"448260","교통/건축/국토","택배기사 주 5일(토요휴무) 근무를 도와주세요",2020-11-28,6636
"448259","성장동력","상속세 폐지 청원",2020-11-28,3217
"448258","기타","과거 근무한 군부대 방문 제도 검토요망",2020-11-28,190
"448257","기타","거대한 자금력을 바탕으로한 중견건설사와 싸워야 하는 우리같은 민초들은 그 억울함을 어디에 호소해야 합니까 억울함좀 풀어 주세요....",2020-11-28,331
"448256","행정","문대통령님! 이제 동학개미들에게 빚을 갚으십시오",2020-11-28,1231
"448255","경제민주화","홍남기는 10월에만 약 10% 급락한 코스닥시장을 보고 있는가?",2020-11-28,857
"448254","반려동물","다시한번 로드킬 반려동물의 확인 절차를 요청합니다.",2020-11-28,2390
"448253","행정","김포불장 비규제지역으로 언제까지 냅둘것인가?",2020-11-28,540
"448252","행정","건설예정인 기억의 성지 추진을 즉각 중단하라!",2020-11-28,65797
"448251","문화/예술/체육/언론","드라마 펜트하우스 검열부탁드립니다.",2020-11-28,1129
"448250","기타","'대통령 비하발언' KBO 총재 정지택은 사퇴하라!",2020-11-28,21842
"448249","인권/성평등","청소년 스마트폰 제어앱을 없애주세요",2020-11-26,240
"448248","인권/성평등","직장내괴롭힘 금지법 시행 후에도 간호사 현실은 똑같습니다. 너무 괴롭고 힘이 듭니다. 꼭 끝까지 읽어주세요.",2020-11-26,1241
"448247","행정","코로나19 확진자 동선 공개 오류로 폐업까지 누구에게 손해배상",2020-11-26,285
"448246","보건복지","CRPS 2유형(복합부위통증증후군)도 후유장해로 인정해주세요",2020-11-26,325
"448245","교통/건축/국토","계약갱신청구권이 생길지 모르고 예산에 맞추어 전세가 있는 아파트를 실입주 목적으로 산 게 잘못한 걸까요?",2020-11-26,1015
"448244","육아/교육","과천**유치원_공유토지분할에 관한 특례법의 악용",2020-11-26,287
"448243","저출산/고령화대책","부부공동명의 종합부동산세 역차별 해소 요청",2020-11-26,2702
"448242","육아/교육","일가족(할아버지·할머니·엄마)이 운영하고 있는 유치원의 삐둘어진 손주사랑과 아동폭력에 대한 미온적 대처를 고발합니다.",2020-11-26,824
"448241","보건복지","수술실의 ‘연쇄살인마’들을 처단해주세요! (법무부, 복지부, 국회)",2020-11-26,19095
"448240","문화/예술/체육/언론","중국어,일본어 무대를 기획하고 내보낸 한국 방송사들과 연예기획사를 제발 규탄하길 바랍니다.",2020-11-26,7691
"448239","외교/통일/국방","군부대가혹행위및신병관리",2020-11-26,308
"448238","육아/교육","이 대학교수 실화?",2020-11-26,843
"448237","정치개혁","국민청원 폐지를 청원합니다.",2020-11-26,1383
"448236","경제민주화","정부는 대주주 양도소득세 과세기준 현행대로 유지하고 즉각 홍남기 장관을 해임하라",2020-11-26,3296
"448235","정치개혁","윤석열 검찰총장 사퇴를 촉구합니다.",2020-11-26,12762
"448234","경제민주화","기재부장관 홍남기는 대주주10억 유지합의를 번복한 이유를 밝혀라",2020-11-26,3017
"448233","반려동물","힘찬이) 동물학대, 정부는 언제까지 방치하고 있을건가요",2020-11-26,51118
"448232","경제민주화","주주 전자투표제 의무화 청원",2020-11-26,291
"448231","육아/교육","출산 후 육아 중인 여성을 배려해 주세요!",2020-11-26,355
"448230","교통/건축/국토","제2외곽순환도로",2020-11-26,251
"448229","보건복지","식약처의 부당한 갑질에 대한 조사와 공정한 행정처리를 요청합니다.",2020-11-26,647
"448228","반려동물","모든 반려 동물 미용 업종의 안전문/CCTV 설치 의무화, 업체 당사자는 자격 박탈 또는 정지될 수 있는 규제 장치가 마련되었으면 합니다.",2020-11-26,1420
"448227","인권/성평등","제 동생의 죽음의 억울함을 풀어주세요",2020-11-26,34725
"448226","안전/환경","특수고용직 노동자들에게 산재보험 강제 적용을!",2020-11-25,395
"448225","보건복지","**약품의 강력한 처벌을 요구합니다.",2020-11-25,334
"448224","반려동물","배설물 방치로 심각한 피해를 입힌 견주를 조사 및 처벌할 수 있는 법적 근거 마련을 청원합니다.",2020-11-25,639
"448223","인권/성평등","유튜버 ***를 엄중히 수사하시어 강력 처벌해주십시오!",2020-11-25,2837
"448222","정치개혁","공동주택관리규약 제 12조 1항 1세대주택 하나의 의결권을 갖는다.",2020-11-25,204
"448221","기타","** 아이템위너 정책으로 인해 수많은 판매업체들과 구매자들이 피해를 보고 있는데 정책에 대한 시정조치가 하루빨리 필요합니다.",2020-11-25,486
"448220","정치개혁","대한민국 정치개혁을 위한 6대 실천 과제",2020-11-25,588
"448219","안전/환경","매년 3명의 사망자, 56명이 다치는 상황이 발생되고 있습니다. 안전한 승강기를 이용하게 해주십시오.",2020-11-25,770
"448218","행정","애견호텔 업주에 의해 감금당한채 14시간동안 쇠창살에 몸이 찔려 거꾸로 매달린채 서서히 죽어간 반려견의 주인입니다.",2020-11-25,60309
"448217","교통/건축/국토","**자동차 전기차 보조금 지급을 중지시켜주시기 바랍니다",2020-11-25,960
"448216","육아/교육","코로나감염위기에 놓인 학생들을 도와주세요",2020-11-25,263
"448215","교통/건축/국토","아파트 엘리베이터내 음성 통신 끊김은 과연 해결이 불가능한가?",2020-11-25,220
"448214","교통/건축/국토","포항 여객선 부두에 정박중인 포항 해양결찰청 소속 경비함의 영일만 부두 이전을 청원합니다.",2020-11-25,1370
"448213","안전/환경","다리를 철거하여 마을을 고립시킨다고 합니다. 마을주민들을 살려주세요",2020-11-25,1185
"448212","안전/환경","분당수서간 고속화도로 먼지흡입청소차량 야간청소시 안전표지를 더해야 합니다.",2020-11-25,310
"448211","반려동물","강아지 미용을 맡겼는데 혀가 잘린 망고 하지만 최소한의 사과조차 하지 않고 법대로 하라는 미용사를 처벌해주세요.",2020-11-25,13012
"448210","교통/건축/국토","위헌적인 임대차3법을 폐기하여 주시기 바랍니다",2020-11-25,12752
"448209","육아/교육","울산 동구에서 발생한 끔찍한 어린이집 학대 사건, 가해교사는 원장의 딸",2020-11-25,135968
"448208","기타","전국택배 토요휴무를 청원합니다.",2020-11-25,2992
"448207","보건복지","부천시 / 코로나19 세부 경로 공개를 청원합니다.",2020-11-25,1129
"448206","저출산/고령화대책","난임부부를 위한 지원 혜택",2020-11-25,2448
"448205","보건복지","대한민국 국적의 중증지적장애아 러시아에서 학대및 실종",2020-11-25,305
"448204","행정","윤총장은 더 이상 임명권자인 대통령님께 부담을 드리지 말고 사퇴하라",2020-11-25,2916
"448203","행정","대주주 양도소득세 : 설계실무자,홍장관,청와대 보세요",2020-11-25,759
"448202","행정","3억원 대주주 양도소득세에 대한 청와대의 명확한 입장 표명을 요구한다.",2020-11-25,836
"448201","행정","경찰간부시험 1차필기객관식 출제오류건에 대한 수험생피해에 대한 구제 요청건",2020-11-25,137
"448200","문화/예술/체육/언론","저의 특허 및 아이디어, 연구물 3편을 몰빵 훔쳐가 국가연구개발을 강행한 서울 OO사립대 조OO 교수와 대전 OO출연기관 김OO 연구원을 반드시 강력한 법으로 처벌하여 주십시오.",2020-11-25,763
"448199","경제민주화","궤변과 탁상행정으로 대주주 3억 고집하는 홍남기 해임하라",2020-11-25,10745
"448198","문화/예술/체육/언론","중국의 한국전쟁 역사왜곡 동조하는 중국인 연예인들의 한국 활동 제재를 요청합니다",2020-11-25,30540
"448197","미래","삼성 상속세 없애주세요",2020-11-25,31411
"448196","기타","데이트폭력으로 인한 금품갈취, 하지만 무관심한 경찰과 검찰",2020-11-25,404
"448195","교통/건축/국토","문재인 정부 부동산 정책으로 결혼을 포기하기에 이르렀습니다.",2020-11-25,5867
"448194","교통/건축/국토","[전세사기] 경상남도 김해시 **동 인근지역 전세보증금 사기사건 조사를 요청합니다",2020-11-22,590
"448193","경제민주화","대주주 양도세 3억 기준 고집, 문재인 정부는 불통정부가 되려는가?",2020-11-22,21893
"448192","행정","홍남기 장관님 은 경제를 아십니까?",2020-11-22,2730
"448191","교통/건축/국토","디딤돌 대출, 보금자리론이 현실을 전혀 반영하지 못하고 있습니다.",2020-11-22,537
"448190","보건복지","도수치료 보험금 미지급",2020-11-22,347
"448189","교통/건축/국토","농기계 음주운전 처벌해주세요",2020-11-22,384
"448188","교통/건축/국토","617대책 소급적용 중도금대출",2020-11-22,341
"448187","행정","‘3억 대주주 악법’의 시행여부로 나라가 혼란스럽습니다. 혼란을 타개하기 위해 대통령께서 나서 주십시오!",2020-11-22,5686
"448186","경제민주화","주식경험 없는 홍남기장관이 뭘 알겠습니까?",2020-11-22,2059
"448185","인권/성평등","여성징병제를 반대합니다.",2020-11-22,391
"448184","기타","아버지의 억울함 죽음을 풀어주세요..",2020-11-22,95666
"448183","보건복지","독감 예방주사",2020-11-22,792
"448182","보건복지","보툴리눔 톡신 제품들에 대한 식약처의 공정한 조사 및 약사법 적용을 요청합니다",2020-11-22,575
"448181","보건복지","돈보다 사람의 생명이 우선할 수 있도록 해주세요.",2020-11-22,1138
"448180","교통/건축/국토","마을버스 기사들을 도와주세요",2020-11-22,427
"448179","기타","** *** 정수기의 실체",2020-11-22,279
"448178","보건복지","이태원 할로윈 파티 금지시켜야 합니다.",2020-11-22,1121
"448177","행정","광산구청장 김삼호 청장님께",2020-11-22,144
"448176","육아/교육","코로나 19 초,중,고 학교가는걸 반대합니다...",2020-11-22,290
"448175","교통/건축/국토","불법 증축 주차",2020-11-22,167
"448174","기타","제주도 미등기 농가주택 임차인 미보호에 관한 보고",2020-11-22,125
"448173","교통/건축/국토","부동산 수수료를 폭리로 취하며, 불법적 담합행위로 서민의 주거안정을 위협하는 악덕 부동산들을 처벌하여주시기 바랍니다",2020-11-22,1165
"448172","행정","안녕하십니까 식약처의 부당 갑질 및 허가권 공권력 남용을 신고합니다. 억울함을 풀어주세요.",2020-11-22,995
"448171","교통/건축/국토","4호선 진접선 필수운영시설(유치선), 창동에서 남양주 별내 이전 반대",2020-11-22,969
"448170","육아/교육","모든 아이들이 이용할 수 있는 놀이체험센터를 만들어주세요",2020-11-22,980
"448169","기타","라임이나 옵티머스 사기같이 억울하게 피해를 입은 TNS홀딩스 유사수신 사건에 관심가져주세요,",2020-11-22,654
"448168","교통/건축/국토","테스형! 세상살기 힘드네요!",2020-11-22,1053
"448167","인권/성평등","500억대를 사기친 죄없는 사기꾼 2.30대 일당들 철저히 조사해주세요",2020-11-22,1260
"448166","기타","유저기만 ******* ***** ***",2020-11-22,472
"448165","교통/건축/국토","위험한 배달오토바이 신고제와 개별번호판(식별판) 부여 바랍니다",2020-11-22,771
"448164","인권/성평등","**** 게임사의 횡포",2020-11-22,287
"448163","외교/통일/국방","인도 전세기",2020-11-22,616
"448162","인권/성평등","잘못된 재판이 운명을 바꾸다!",2020-11-22,497
"448161","기타","어린이집에 다녀온 후 멍투성이가 되어 돌아온 4살 아들 도와주세요.",2020-11-22,1701
"448160","인권/성평등","포괄적 차별금지법을 절대 반대합니다!",2020-11-22,1551
"448159","인권/성평등","** 총선캠프 강제성추행범을 처벌해 주세요!!!",2020-11-21,401
"448158","정치개혁","라임 사태의 몸통인 김**이 운영하는 불법 카지노를 폐쇄해 주세요.",2020-11-21,819
"448157","보건복지","세계가 주목하는 K바이오의 중심인 식약처의 권력남용과 식약처장의 의혹 반드시 밝혀 주십시오.",2020-11-21,2149
"448156","정치개혁","추미애장관 해임을촉구합니다.",2020-11-21,11298
"448155","경제민주화","**** 김**기자님 주가조작의혹제기",2020-11-21,268
"448154","문화/예술/체육/언론","유저 우롱 하는 게임사 신고합니다",2020-11-21,391
"448153","보건복지","식약처의 표적 수사를 막아주세요.",2020-11-21,793
"448152","기타","제2의 ****... 중소기업 거래처 화장품 무단으로 표절해, 인스타그램에서 판매하는 유명 스타일리스트 김**의 비양심적인 만행을 제보합니다",2020-11-21,1366
"448151","교통/건축/국토","퍼스널 모빌리티 (전동킥보드 및 전동휠) 법률 개정안에 대해 도로교통안전상의 법률 이해 및 교육, 본인면허(자격)인증제도 반영을 촉구합니다",2020-11-21,1063
"448150","경제민주화","동학개미보호법을 발의한 야당을 지지합니다!",2020-11-21,2682
"448149","문화/예술/체육/언론","엔터테인먼트 업계의 인권침해에 대한 적극적인 조사와 처벌, 실질적인 대책 수립과 제도적 개선에 대해 청원합니다.",2020-11-21,1007
"448148","행정","식약처의독재를막아주세요 대통령님",2020-11-21,1895
"448147","교통/건축/국토","타인이 40여년 농사 짓던 통행로를 분할 구입해서 못 다나게 하더니 , 5년 후 군 포장으로 집앞까지 공짜로 포장을 했네요",2020-11-21,244
"448146","외교/통일/국방","국군지휘통신사령부 특별합동감찰을 요청합니다.",2020-11-21,1351
"448145","경제민주화","상가건물임대차보호법의 계약갱신요구권 10년 개정에 묵시적갱신도 포함시켜주세요.",2020-11-21,155
"448144","기타","농민을 위한 농협이 소수 농민을 죽이고 있다",2020-11-21,296
"448143","안전/환경","'대학교 폐기물 관리법' 제정을 촉구합니다.",2020-11-21,162
"448142","보건복지","공상경찰소방공무원을 영웅으로 예우하는 세상을 기다리며",2020-11-21,358
"448141","기타","당근마켓에 올라온 13일된 아기를 구해주세요",2020-11-21,278
"448140","기타","무법 천지한 사법조직에 대한 청원",2020-11-21,266
"448139","교통/건축/국토","제2의 월세 임대보증금보증수수료! 임대인과 임차인에게 모두 부담이 되는 “민간임대주택법 제49조 임대보증금에 대한보증” 조항과 시행령 40조를 폐기하여 주십시오!!",2020-11-21,1950
"448138","교통/건축/국토","[이천터미널 이전 관련] 소수의 상권 눈치때문에 다수의 시민이 수십년째 불편을 겪고 있습니다.",2020-11-21,768
"448137","성장동력","에너지 정책의 올바른 정립 바랍니다! <잘못된 탈원전 정책에 대한 재고 바랍니다>",2020-11-21,933
"448136","행정","""악한 재벌""은 해체(망)해야 하고, ""선한 재벌""은 흥하는게 순리가 아닙니까? '**생명'의 만행을 고발합니다!",2020-11-21,328
"448135","교통/건축/국토","쇼하거나 서울시에 호구잡힌 중랑구? 중랑구를 무시하는 서울시? 과연 진실은?",2020-11-21,192
"448134","교통/건축/국토","실내건축면허법개정/완화",2020-11-21,260
"448133","인권/성평등","반복되는 아파트 입주민의 갑질 ! 도대체 언제까지 ?",2020-11-21,2307
"448132","경제민주화","*****는 일감몰아주기로 피해본 2-3차 협력사의 피눈물을 딱아주세요.",2020-11-21,187
"448131","인권/성평등","서울 중랑구 **동 ***** 이전을 강력 촉구합니다",2020-11-21,4422
"448130","인권/성평등","제 2의 황금폰 사건 - 현직 사진작가들의 엄벌과 신상공개를 촉구합니다.",2020-11-19,3736
"448129","보건복지","폴란드 폴리체 **엔지니어링에서일하는 작업자입니다",2020-11-19,751
"448128","기타","중기벤처부 지정 자상한 기업 *호, *****은행의 SW 분쟁조정 안(案) 수용 및 고질적 IT 재하청 구제장치 마련을 촉구합니다.",2020-11-19,483
"448127","육아/교육","300명 아이들을 지켜 주세요.",2020-11-19,1301
"448126","교통/건축/국토","음주운전 피해자의 청원",2020-11-19,480
"448125","교통/건축/국토","하계역인근 ""홈플러스부지""에 초고층(37층) 청년임대주택 건설을 반대합니다",2020-11-19,3141
"448124","기타","70세 패륜 범죄를 고발 합니다",2020-11-19,495
"448123","육아/교육","제발 제아기를 만나게해주세요",2020-11-19,696
"448122","행정","대한민국 사기법에 대한 국민생각 공감(2020초재****호:수원고등검찰청)",2020-11-19,274
"448121","정치개혁","표현의 자유는 이재명 지사에게만 부여 특권인가요? 서영교 김영배 의원님 해명 요구합니다.",2020-11-19,984
"448120","미래","MBC ***기자 파면 청원",2020-11-19,7946
"448119","정치개혁","검찰청법을 폐기하고 검찰청을 폐지해 주시기 바랍니다.",2020-11-19,2255
"448118","행정","땅 임대해줬을 뿐인데, 영천시에서 36억원을 내놓으라고 합니다.불법폐기물을 쌓은 범인과 증거도 있지만, 힘없는 토지주란 이유로 범죄자가 되었습니다. 제발 도와주세요",2020-11-19,1143
"448117","농산어촌","방사능이 담긴 가리비껍질 수입을 막아주세요",2020-11-19,538
"448116","기타","2019.06.30. 발생된 가평 익사사건의 진실을 밝혀주세요",2020-11-18,108010
"448115","보건복지","아버지가 가시는 길, 가족들과 마지막 인사를 할 수 있게 해주세요.",2020-11-18,3152
"448114","교통/건축/국토","가격 급등지역에서의 아파트 공급확대가 시급합니다.",2020-11-18,1018
"448113","문화/예술/체육/언론","유X버 *** 전 기자를 처벌해주세요 (***** 포함)",2020-11-18,1267
"448112","보건복지","중환자실 면회거부",2020-11-18,467
"448111","육아/교육","경남 사천 장애어린이집의 잔혹한 학대",2020-11-18,17750
"448110","기타","임대인과 임차인 싸움붙이는 임대3법 철회하라",2020-11-18,3076
"448109","육아/교육","장애전담어린이집의 잔혹한 학대",2020-11-18,1252
"448108","행정","임대차 분쟁조정위원회를 강화해 주세요(임대인이 아닌 소상공인들울 위한 제도로요)",2020-11-18,453
"448107","육아/교육","수능 당일 수험생 앞길 가리는 가림막 반대합니다",2020-11-18,1924
"448106","교통/건축/국토","용인 0000 타운하우스 입주자들의 호소문",2020-11-18,604
"448105","행정","수험생의 불편을 줄이기 위해 수능 시험지 사이즈를 줄여주세요.",2020-11-18,555
"448104","외교/통일/국방","여성도 국방에 실질적으로 기여할 수 있도록 여성징병제를 실시해야 합니다.",2020-11-18,12243
"448103","안전/환경","온몸 멍든 채 숨진 16개월 입양아…3번 학대 신고 있었다.",2020-11-18,10472
"448102","안전/환경","**리 **농장 돈사 오폐수 유출",2020-11-18,247
"448101","행정","맞춤형화장품조제관리사 시험은 돈벌이 수단입니까?",2020-11-18,4147
"448100","육아/교육","10.17(토)전기기사 출제위원 경질 및 산업인력공단이사장의 사과를 요청합니다.",2020-11-18,1169
"448099","교통/건축/국토","아파트층간소음 법좀만들어주세요 아랫집만고통받습니다",2020-11-18,998
"448098","안전/환경","세차례나 신고되 살릴 수 있었던 안타까운 목숨을 잃었습니다. 아동학대 신고에 대한 법을 강화해주세요.",2020-11-18,207861
"448097","육아/교육","겨울철 등교시 교복위에 사복 외투를 입는 것을 허용해 주십시오.",2020-11-18,365
"448096","교통/건축/국토","경기도 남양주시 별내면 청학리 (48평 **아파트 실거래가 3억5천만원) 조정지역 해제 청원",2020-11-18,527
"448095","기타","문화공간*조합원입니다",2020-11-18,185
"448094","경제민주화","대주주 양도세는 적패중의 적패 입니다.",2020-11-18,2203
"448093","문화/예술/체육/언론","***엔터테이먼트의 공모가격 어떻게 결정되었는지 밝혀주세요",2020-11-18,215
"448092","일자리","한순간 일곱식구가 거리로 쫒겨나게 되었습니다. 도와주세요",2020-11-18,536
"448091","외교/통일/국방","국제커플 대해",2020-11-18,2259
"448090","보건복지","국민연금 수령자! 왜, 기초연금 감액하는가? 기초연금! 국민연금 연계감액 제도를 폐지해 주십시요",2020-11-18,3429
"448089","육아/교육","학교용지 확보 등에 관한 특례법에 의해 확보된 학교용지에 학교를 설립해 주세요.",2020-11-18,691
"448088","안전/환경","전동 퀵보드 반대합니다.",2020-11-18,1362
"448087","교통/건축/국토","대한민국 집값안정 포기한것인가요? 국토부는 무엇를 하는지요?",2020-11-18,5495
"448086","보건복지","부친 모친이 모두 요양병원에서 감금 학대받고 있습니다.",2020-11-18,378
"448085","일자리","창원**도장공장의 하청기업소속의 일용직근로자 8월달 미지급임금을 일괄지급바랍니다.",2020-11-18,168
"448084","일자리","(정부의 비정규직)기간제와 임기제의 현실",2020-11-18,208
"448083","문화/예술/체육/언론","국가기관 뉴스통신사 ****를 바로 잡아주십시오.",2020-11-18,421
"448082","교통/건축/국토","임차인의 갱신청구권으로 양도세 비과세 기간내에 집을 팔수가 없게 되었습니다.",2020-11-18,754
"448081","행정","억울 합니다 어디에 하소연을 해야 합니까?",2020-11-18,180
"448080","일자리","5인미만 사업장에도 근로기준법을 적용시켜주세요",2020-11-18,443
"448079","인권/성평등","00병원입원응급환자18여시간방치및의무기록부거짓기재 등 대해 인권위도 인정한 사건을 검사가 불기소처분에 서민과 약자들이 더 이상 억울함이 없도록 법과제도를 개선하여주십시오.",2020-11-18,238
"448078","보건복지","부산 ***요양병원의 만행",2020-11-18,569
"448077","교통/건축/국토","3기 신도시는 대한민국 헌법의 위헌속에 진행되고있다",2020-11-18,290
"448076","교통/건축/국토","홍남기 장관만 국민이고, 피해입은 국민들은 개돼지입니까?",2020-11-18,6762
"448075","교통/건축/국토","부동산 문제로 고생하시는 홍남기 부총리님께 중구 신축 아파트를 주변 전세 시세보다 저렴하게 제공하고 싶습니다.",2020-11-18,327
"448074","정치개혁","윤석열 총장의 정치적 기소를 규탄한다(최강욱 의원 관련)",2020-11-18,4080
"448073","정치개혁","2건 모두 검찰 재상고 필요한 이유입니다",2020-11-18,740
"448072","기타","최강욱의원을 불구속 기소한 정치검찰에게 표창장을 하사하옵소서",2020-11-18,460
"448064","보건복지","무주 장애인시설의 ‘삼청교육대 진실’을 파헤쳐 주세요",2020-11-15,1026
"448063","외교/통일/국방","필리핀 국가권력(경찰공무원)에 의해 대한민국 국민 고 지익주씨가 살해당한지 4년이나 되었습니다. 대한민국정부는 해외한인 750만명의 생명과 안전에 관심을 가져주세요.",2020-11-15,2478
"448062","농산어촌","태풍으로 인한 농가 피해보상을 촉구 청원합니다.",2020-11-15,300
"448061","교통/건축/국토","사모펀드신탁부동산""**투자증권""과""**리츠투자운용""소상공인죽이는 갑질횡포!!!이시국에임대료250%인상요구하더니,무책임한증개축공사강행!개인사업자 소상공인 좀 살려주세요~!!!",2020-11-15,378
"448060","안전/환경","건강검진 하러 멀쩡히 들어간 아빠가 시체로 돌아왔습니다. 1도 잘못한게 없다는 병원의 진실을 밝혀주세요!!!",2020-11-15,10948
"448059","교통/건축/국토","청년마을 드림촌 반대!",2020-11-15,1108
"448058","안전/환경","수능 가림막 설치로 인한 예산낭비 및 수험생의 고통",2020-11-15,4392
"448057","문화/예술/체육/언론","자칭 이슈 유튜버 '***'가 일반인의 몸캠 피싱 사진을 유포한 것에 대해 처벌해주세요.",2020-11-15,796
"448056","인권/성평등","몸캠 사진 유포로 n번방 방지 관련법을 위반한 한 인터넷 방송 유튜버를 처벌해 주십시오.",2020-11-15,1309
"448055","기타","**의 *** 씨의 옛 남자 친구 인 ****의 재심과 검찰이 보유하는 두 명의 성관계 동영상 삭제를 희망합니다",2020-11-15,13094
"448054","교통/건축/국토","지역주택조합의 위약금 피해를 당한 서민들을 구제해주세요",2020-11-15,295
"448053","기타","RTX 3080/3090 그래픽카드의 불합리한 현금 되팔이를 막아주세요.",2020-11-15,171
"448052","교통/건축/국토","저는 중소기업청년전세대출로 임차인이 되었고, 현재 경매로 인해 불효 중인 청년입니다.",2020-11-15,432
"448051","행정","국정감사는 을지훈련이 아닙니다. 여전히 전쟁 준비처럼 해서야...",2020-11-15,277
"448050","정치개혁","""직계가족의 노인방임"" 에 대한 형사 처벌법 을 제청합니다.",2020-11-15,235
"448049","보건복지","국민연금 생활안정자금대부 실시해 주세요",2020-11-15,199
"448048","기타","나라가 못지킨, 연평도 공무원. 북한에게 살해당한 그분의 아이들만이라도 지켜주세요.",2020-11-15,574
"448047","정치개혁","갑자기 언론전담재판부에 복귀한 강민구(삼성장충기문자부장판사)를 해임하라!",2020-11-15,1863
"448046","인권/성평등","부산 **여중 성추행사건 은폐",2020-11-15,6344
"448045","보건복지","10년을 일하고 8년이상 고용보험을 납부했는데 근로자가 아니라서 실업급여를 못준답니다",2020-11-14,419
"448044","교통/건축/국토","GTX-D노선 신설은 GTX 혜택을 받지못하는 23% 소외지역 및 동서축 GTX 신설이란 신설 목적에 가장 부합하는 김포-이천간 GTX-D노선으로 공정하게 결정해 주세요...",2020-11-14,12139
"448043","육아/교육","제발 아이들을 먼저 생각하는 어른들이 되어주세요!!!",2020-11-14,1433
"448042","일자리","대기업 **의 임대사업 중 부당한 사유로 소상공인 내쫓기 무조건 적인 재계약 거부",2020-11-14,461
"448041","보건복지","거액 인터넷재태크 사기사건 피해자입니다",2020-11-14,201
"448040","기타","정신병을 이용해 엄중한 처벌을 피하려는 사람을 처벌받게해주세요.",2020-11-14,38260
"448039","농산어촌","‘더불어 민주당의 문어낚시 금지 조례 제정을 막아주세요’ 청원글의 반박글 “동해안 문어를 보호할 수 있도록 도와 주세요”",2020-11-14,491
"448038","경제민주화","무능한 공정거래위원회는 *** 불공정 무혐의를 철회하고 해체하라.",2020-11-14,663
"448037","기타","AI판사를 채용하여 주세요",2020-11-14,626
"448036","기타","부동산 거래 신고기한을 더 단축해야합니다",2020-11-14,576
"448035","안전/환경","아파트 분리수거관리인 고용을 통한 자원재활용 활성화",2020-11-14,184
"448034","보건복지","65세 활동지원서비스 중단 즉시 철폐하라!",2020-11-14,1125
"448033","교통/건축/국토","거제시 거가대교 통행료 인하",2020-11-14,551
"448032","인권/성평등","태권도 동성 선배에게 7년간 성폭행과 폭행을 당한 저희 아들을 외면하지 말아주세요",2020-11-14,1161
"448031","기타","소상공 가맹점주(가맹점) 죽이는 **",2020-11-14,205
"448030","교통/건축/국토","** 주택의 분양가 횡포",2020-11-14,1825
"448029","외교/통일/국방","현역에 왜 입대하지 못 합니까?",2020-11-14,206
"448028","육아/교육","코로나사태의 온라인 학습상황과 학생들 미인정 결과처리",2020-11-14,208
"448027","경제민주화","금융위,금감원에 요청합니다!",2020-11-14,788
"448026","안전/환경","플라스틱으로부터 우리들의 미래를 지켜주세요!",2020-11-14,639
"448025","인권/성평등","불법 성적 촬영물을 소지한 유튜버 *** 처벌 부탁드립니다.",2020-11-14,580
"448024","행정","경찰이 50년 간 받은 급여와 연금 불이익을 개선해 주세요.",2020-11-14,12513
"448023","인권/성평등","제2의 디지털교도소를 고발합니다.",2020-11-14,1310
"448022","보건복지","치매증세를 악용하여 치매 어머니를 생명이 위독하도록 폭행하고도 버젓이 병원을 운영하는 요양병원을 엄벌해주실 것을 청원합니다.",2020-11-14,785
"448021","인권/성평등","유튜버 '***'를 엄중히 수사하시어 강력 처벌해주십시오.",2020-11-14,29784
"448020","안전/환경","단 돈 100원 때문에 택시 기사인 저희 아버지가 돌아가셨습니다 가해자에게 엄격한 처벌을 촉구 합니다",2020-11-14,2040
"448019","보건복지","의사국가고시 미응시 사태로 응급 환자, 중증 환자가 위험해집니다! 재응시 절차 개시해 주십시오.",2020-11-14,3834
"448018","육아/교육","학생들이 안전한 환경에서 교육을 받게 하는 것은 교육청의 역할이 아닌가요?",2020-11-14,284
"448017","문화/예술/체육/언론","병역특례법 대중문화 (문화훈장으로 인한 병역특례)",2020-11-13,1274
"448016","외교/통일/국방","임산부 외국인 아내, 외국인 등록은 발급 지연 件",2020-11-13,153
"448015","행정","<대주주 양도세 3억되면 조세의 형평성이 무너집니다>",2020-11-13,3223
"448014","교통/건축/국토","부동산 중개수수료 개편 요구",2020-11-13,2713
